stage,case_id,variant,family,collision,goal_reached,mission_outcome,goal_time_s,north_progress_m,goal_distance_reduction_m,path_length_m,pass_through_rate,mean_steering_modification_rad,budget_unknown_fraction,no_witness_fraction
R07,crossing_010,open_hypothetical,crossing,False,False,timeout,,2.1080788910992894,1.905830830189183,38.308250017749344,0.9675,0.01040459961385886,0.0,0.0275
R07,crossing_011,feedback_constrained,crossing,False,True,goal,21.04,15.44604502162522,14.886528857289973,21.6907288549499,0.7298578199052133,0.18327439608442556,0.0,0.2938388625592417
R07,crossing_011,feedback_hypothetical,crossing,True,False,collision,,7.172641545189085,7.168943510483576,7.224990882966522,0.5757575757575757,0.24601524470958913,0.0,0.5606060606060606
R07,crossing_011,open_constrained,crossing,False,False,timeout,,3.017682765013764,2.968323046903821,39.22540133443904,0.9675,0.013862662395388602,0.0,0.0275
R07,crossing_011,open_hypothetical,crossing,True,False,collision,,7.133913546874985,7.119291253959599,7.18282555837731,0.5151515151515151,0.18906003883347272,0.0,0.5151515151515151
R07,crossing_012,feedback_constrained,crossing,False,True,goal,20.14,17.184413376063084,16.814154676758886,21.20158507762053,0.7326732673267327,0.14972414805160048,0.0,0.21287128712871287
R07,crossing_012,feedback_hypothetical,crossing,True,False,collision,,9.14942574494709,9.148227948386484,9.199817616137583,0.7407407407407407,0.1626297695934826,0.0,0.4074074074074074
R07,crossing_012,open_constrained,crossing,False,False,timeout,,2.8255438958330092,2.8251538140532,39.49964474898032,0.9925,0.0028308079918605384,0.0,0.005
R07,crossing_012,open_hypothetical,crossing,False,False,timeout,,2.8669381868790005,2.8624726645806984,39.564788510594255,0.9925,0.0013129632667852156,0.0,0.005
R07,crossing_013,feedback_constrained,crossing,False,True,goal,29.06,15.364947340373432,14.603494747668133,26.87704278936946,0.6494845360824743,0.1759350496107321,0.0,0.3230240549828179
R07,crossing_013,feedback_hypothetical,crossing,False,True,goal,18.84,14.76904284798124,14.603977364479217,17.16758185884341,0.8201058201058201,0.11930815230138667,0.0,0.30158730158730157
R07,crossing_013,open_constrained,crossing,False,False,timeout,,-0.10055633577356637,-0.7301864605539237,35.41467619112162,0.9725,0.010591819169626862,0.0,0.025
R07,crossing_013,open_hypothetical,crossing,False,False,timeout,,0.8613351402400777,-0.03944165520197629,35.5716098065353,0.98,0.005558622803200013,0.0,0.02
R07,crossing_014,feedback_constrained,crossing,False,True,goal,23.84,15.575988732522188,14.927601283962725,24.257579315212844,0.6903765690376569,0.17435889113141875,0.0,0.26778242677824265
R07,crossing_014,feedback_hypothetical,crossing,True,False,collision,,7.924876059476741,7.905972338624702,8.028063507367616,0.5675675675675675,0.23848951276105845,0.0,0.6216216216216216
R07,crossing_014,open_constrained,crossing,False,False,timeout,,0.49875910186372785,0.44587602802346815,38.38978756850788,0.94,0.020752307794070633,0.0,0.0575
R07,crossing_014,open_hypothetical,crossing,False,False,timeout,,0.5851390388481237,0.5669288830891279,38.4936237336622,0.9125,0.01606490891377669,0.0,0.0875
R07,crossing_015,feedback_constrained,crossing,False,True,goal,14.52,15.091477988943591,15.040672913174284,15.585087531817209,0.7465753424657534,0.12192045283605928,0.0,0.1917808219178082
R07,crossing_015,feedback_hypothetical,crossing,False,True,goal,14.74,15.107765782693956,15.044278338835358,15.666065128554205,0.7364864864864865,0.10868448908508499,0.0,0.1554054054054054
R07,crossing_015,open_constrained,crossing,False,False,timeout,,1.7522907545531208,1.7311932171951874,38.56189300088945,0.9575,0.017787985042431356,0.0,0.0425
R07,crossing_015,open_hypothetical,crossing,False,False,timeout,,1.9636175143076189,1.8893139231575056,38.71751189751614,0.9625,0.008961248908751041,0.0,0.0275
R07,crossing_016,feedback_constrained,crossing,False,True,goal,24.08,16.22778148974203,15.676049083633993,23.380936990312627,0.7302904564315353,0.160098556476477,0.0,0.22821576763485477
R07,crossing_016,feedback_hypothetical,crossing,True,False,collision,,7.8437850079769005,7.839509679589321,7.878431212247789,0.6712328767123288,0.21021170769717212,0.0,0.4520547945205479
R07,crossing_016,open_constrained,crossing,False,False,timeout,,0.796986478172137,0.7535464091471802,37.39459269888905,0.9575,0.018082610018857036,0.0,0.0375
R07,crossing_016,open_hypothetical,crossing,True,False,collision,,9.598537663780549,9.144229109978781,10.704201360675357,0.41509433962264153,0.24733902597342108,0.0,0.6415094339622641
R07,crossing_017,feedback_constrained,crossing,True,False,collision,,11.075752891802225,-1.9857142026350303,28.246532161156942,0.400709219858156,0.401776098455293,0.0,0.6453900709219859
R07,crossing_017,feedback_hypothetical,crossing,False,True,goal,18.68,18.39004401038354,18.34985343163274,18.98984211192959,0.9090909090909091,0.055996393866177024,0.0,0.18181818181818182
R07,crossing_017,open_constrained,crossing,False,False,timeout,,0.7538998021685082,0.37661884470299967,37.071324456038475,0.985,0.006022753881431673,0.0,0.015
R07,crossing_017,open_hypothetical,crossing,False,False,timeout,,0.9096389261171751,0.5104255949192016,37.084432359164765,0.9775,0.006821998773671398,0.0,0.0225
R07,crossing_018,feedback_constrained,crossing,False,False,timeout,,7.500311036946307,-13.847046045514883,37.49127879074759,0.26749999999999996,0.4286085451621174,0.0,0.7025
R07,crossing_018,feedback_hypothetical,crossing,False,True,goal,17.279999999999998,16.08507212196409,16.06148480291479,16.404861237581713,0.6705202312138728,0.1383656580101659,0.0,0.2254335260115607
R07,crossing_018,open_constrained,crossing,False,False,timeout,,2.822209862151576,1.6716483542312375,34.374319099417356,0.96,0.012310291101634965,0.0,0.04
R07,crossing_018,open_hypothetical,crossing,False,False,timeout,,3.9641853076233007,2.674085293124554,34.45810603034008,0.9325,0.015057421034355822,0.0,0.065
R07,crossing_019,feedback_constrained,crossing,True,False,collision,,10.562664252795116,6.370769177103597,16.32991067822284,0.38378378378378375,0.38522977863605345,0.0,0.6918918918918919
R07,crossing_019,feedback_hypothetical,crossing,False,True,goal,18.44,16.17452387883106,16.11375177187098,16.87963095574402,0.8648648648648649,0.07512170211701721,0.0,0.25405405405405407
R07,crossing_019,open_constrained,crossing,False,False,timeout,,3.831645421639589,2.645403949467319,33.97706145458503,0.9525,0.02057821182266252,0.0,0.04
R07,crossing_019,open_hypothetical,crossing,True,False,collision,,8.569746062785368,8.250772660673803,9.779704431654299,0.5462962962962963,0.1693658994662593,0.0,0.5092592592592593
R07,late_high_throttle_000,feedback_constrained,late_high_throttle,False,True,goal,11.32,13.091777891655052,12.94005237957566,15.282895892609478,0.8859649122807017,0.08216556870024713,0.0,0.08771929824561403
R07,late_high_throttle_000,feedback_hypothetical,late_high_throttle,True,False,collision,,5.2320700434685845,5.231859707287551,5.232587319614932,0.2222222222222222,0.13649996237237683,0.0,0.8055555555555556
R07,late_high_throttle_000,open_constrained,late_high_throttle,False,False,timeout,,2.31445677348703,2.2988154286822695,49.67031862312003,0.95,0.019758244111656973,0.0,0.035
R07,late_high_throttle_000,open_hypothetical,late_high_throttle,False,False,timeout,,2.5111341803366383,2.4685823126962365,49.631197746628516,0.9299999999999999,0.024382494218011305,0.0,0.0525
R07,late_high_throttle_001,feedback_constrained,late_high_throttle,False,True,goal,11.22,14.348497646271557,14.204706081510063,15.99973188701162,0.8938053097345133,0.062683326179693,0.0,0.07079646017699115
R07,late_high_throttle_001,feedback_hypothetical,late_high_throttle,False,True,goal,12.22,14.398491286913831,14.205409306356868,16.943234183946377,0.8699186991869918,0.08419323419678892,0.0,0.0975609756097561
R07,late_high_throttle_001,open_constrained,late_high_throttle,False,False,timeout,,3.2902766755335495,3.2894133571022834,50.67480158343422,0.9425,0.019223527753452114,0.0,0.0325
R07,late_high_throttle_001,open_hypothetical,late_high_throttle,False,False,timeout,,3.364438037842442,3.3333147078477303,50.427730666570476,0.915,0.02849569674759564,0.0,0.065
R07,late_high_throttle_002,feedback_constrained,late_high_throttle,False,True,goal,11.58,12.803173723418817,12.645132260582436,15.620892977182391,0.8448275862068966,0.09787567438627527,0.0,0.12931034482758622
R07,late_high_throttle_002,feedback_hypothetical,late_high_throttle,True,False,collision,,4.725695083058592,4.725333588157691,4.7267491959431975,0.19999999999999996,0.15027216217113307,0.0,0.8666666666666667
R07,late_high_throttle_002,open_constrained,late_high_throttle,False,False,timeout,,2.312122086774925,2.2959668431808424,49.91858842717595,0.9175,0.03228947514524995,0.0,0.0575
R07,late_high_throttle_002,open_hypothetical,late_high_throttle,True,False,collision,,4.726101077082927,4.725634396116792,4.727108577913158,0.1333333333333333,0.17487065566403845,0.0,0.8666666666666667
R07,late_high_throttle_003,feedback_constrained,late_high_throttle,False,True,goal,10.96,13.235239216494486,13.097653777688254,15.002201323742705,0.8818181818181818,0.07129129610355207,0.0,0.07272727272727272
R07,late_high_throttle_003,feedback_hypothetical,late_high_throttle,False,True,goal,13.280000000000001,13.279247611226154,13.091578191978257,16.94094327714062,0.849624060150376,0.1166034739705381,0.0,0.2556390977443609
R07,late_high_throttle_003,open_constrained,late_high_throttle,False,False,timeout,,0.5196451424774358,0.46853773903801965,48.355382805368066,0.94,0.023758821228197766,0.0,0.0425
R07,late_high_throttle_003,open_hypothetical,late_high_throttle,False,False,timeout,,0.40873446536417646,0.3894708828736064,48.472548669661094,0.94,0.023664393039640488,0.0,0.04
R07,late_high_throttle_004,feedback_constrained,late_high_throttle,False,True,goal,11.280000000000001,14.128805414876005,13.992852813755036,15.646643777069944,0.8495575221238938,0.07258194803075144,0.0,0.07079646017699115
R07,late_high_throttle_004,feedback_hypothetical,late_high_throttle,True,False,collision,,6.2937553922231,6.293856706135468,6.29412956379074,0.40476190476190477,0.0914165143827061,0.0,0.5952380952380952
R07,late_high_throttle_004,open_constrained,late_high_throttle,False,False,timeout,,1.6534745293021071,1.6316483513957305,49.67398001467252,0.9475,0.020400858459285187,0.0,0.03
R07,late_high_throttle_004,open_hypothetical,late_high_throttle,False,False,timeout,,0.433446894474681,0.11117893587883643,49.80395523159908,0.9275,0.03269560814296292,0.0,0.0775
R07,late_high_throttle_005,feedback_constrained,late_high_throttle,False,True,goal,10.42,12.43237837160232,12.306740868445916,13.959324870767379,0.9047619047619048,0.06548573198812577,0.0,0.08571428571428572
R07,late_high_throttle_005,feedback_hypothetical,late_high_throttle,True,False,collision,,4.694679869470617,4.6946236877864305,4.6952120953431065,0.125,0.13847942017474532,0.0,0.96875
R07,late_high_throttle_005,open_constrained,late_high_throttle,False,False,timeout,,-0.22000651933072923,-0.2282425057486801,48.042255839308154,0.95,0.021597607772627366,0.0,0.04
R07,late_high_throttle_005,open_hypothetical,late_high_throttle,True,False,collision,,4.6676993851394295,4.667556041736612,4.668195573370799,0.03125,0.17322835639157677,0.0,0.96875
R07,late_high_throttle_006,feedback_constrained,late_high_throttle,False,True,goal,10.96,11.819037909968745,11.624600018225442,14.66631840628762,0.8818181818181818,0.09679129776959491,0.0,0.23636363636363636
R07,late_high_throttle_006,feedback_hypothetical,late_high_throttle,True,False,collision,,3.9618349421739376,3.9647230354645657,3.973210263526175,0.28,0.17587371427047457,0.0,0.96
R07,late_high_throttle_006,open_constrained,late_high_throttle,False,False,timeout,,0.9955187108291152,0.8640075885221279,50.05410406195013,0.9175,0.03553832612533554,0.0,0.08
R07,late_high_throttle_006,open_hypothetical,late_high_throttle,True,False,collision,,3.9615700002873693,3.9644674722186064,3.9730658060734387,0.16000000000000003,0.30070602131738083,0.0,0.96
R07,late_high_throttle_007,feedback_constrained,late_high_throttle,False,True,goal,10.96,11.775215368452807,11.600265268814873,13.990609667616603,0.8363636363636364,0.09935871640892058,0.0,0.13636363636363635
R07,late_high_throttle_007,feedback_hypothetical,late_high_throttle,True,False,collision,,3.909330943457818,3.909587923051909,3.9098324025416167,0.2142857142857143,0.08437593188322245,0.0,0.8571428571428571
R07,late_high_throttle_007,open_constrained,late_high_throttle,False,False,timeout,,-1.138193579721455,-1.2070690375382203,47.76398318984201,0.9325,0.027900276547567403,0.0,0.05
R07,late_high_throttle_007,open_hypothetical,late_high_throttle,True,False,collision,,3.908043837293882,3.90823867399169,3.9083680513942904,0.1785714285714286,0.13436201908772444,0.0,0.8571428571428571
R07,late_high_throttle_008,feedback_constrained,late_high_throttle,False,True,goal,11.48,12.94827031847684,12.809764691262535,15.38927502188289,0.9043478260869565,0.08313702023716812,0.0,0.10434782608695652
R07,late_high_throttle_008,feedback_hypothetical,late_high_throttle,False,True,goal,11.56,13.000242630839777,12.799759033632997,15.627333086388875,0.8362068965517242,0.08840564377790133,0.0,0.13793103448275862
R07,late_high_throttle_008,open_constrained,late_high_throttle,False,False,timeout,,2.4227019078151395,2.420786395846802,49.93567219745211,0.9575,0.018337159723189167,0.0,0.03
R07,late_high_throttle_008,open_hypothetical,late_high_throttle,True,False,collision,,4.919057480677395,4.918310492763215,4.920466250028224,0.20588235294117652,0.181176489359136,0.0,0.7941176470588235
R07,late_high_throttle_009,feedback_constrained,late_high_throttle,False,True,goal,10.98,13.564412061203404,13.430531290294477,15.033141022997519,0.8727272727272728,0.08005162499048786,0.0,0.08181818181818182
R07,late_high_throttle_009,feedback_hypothetical,late_high_throttle,False,True,goal,13.660000000000002,13.65713278685163,13.445154833178968,17.32549900716792,0.7956204379562044,0.12976324542226092,0.0,0.29927007299270075
R07,late_high_throttle_009,open_constrained,late_high_throttle,False,False,timeout,,0.35865808643087593,0.35773607695975507,48.461879856296115,0.955,0.019217437616953763,0.0,0.0425
R07,late_high_throttle_009,open_hypothetical,late_high_throttle,False,False,timeout,,0.4427462551793795,0.44431082171008995,48.45228536523792,0.955,0.014834128813145412,0.0,0.03
R07,late_high_throttle_010,feedback_constrained,late_high_throttle,False,True,goal,11.08,13.343673584701527,13.21236313170038,14.980239818198585,0.8918918918918919,0.0683281957201717,0.0,0.06306306306306306
R07,late_high_throttle_010,feedback_hypothetical,late_high_throttle,False,True,goal,12.64,13.410093696054759,13.216342512777263,16.332386466900807,0.8110236220472441,0.10022495152630843,0.0,0.1889763779527559
R07,late_high_throttle_010,open_constrained,late_high_throttle,False,False,timeout,,0.21675796899297683,0.21408177501139036,48.33396619529037,0.975,0.011792715296648947,0.0,0.025
R07,late_high_throttle_010,open_hypothetical,late_high_throttle,True,False,collision,,5.435011267648093,5.4349974307866145,5.435167487744583,0.18918918918918914,0.1006473754157862,0.0,0.8648648648648649
R07,late_high_throttle_011,feedback_constrained,late_high_throttle,False,True,goal,11.3,11.820865006822796,11.660581921196398,13.960952844975173,0.8495575221238938,0.09740702516430466,0.0,0.13274336283185842
R07,late_high_throttle_011,feedback_hypothetical,late_high_throttle,True,False,collision,,3.9378103342892516,3.9390439470899583,3.9401731420820068,0.1724137931034483,0.12977650312117173,0.0,0.8620689655172413
R07,late_high_throttle_011,open_constrained,late_high_throttle,False,False,timeout,,-2.190518955924042,-2.3923743828892583,46.270459282010336,0.9175,0.03158010275583607,0.0,0.0575
R07,late_high_throttle_011,open_hypothetical,late_high_throttle,True,False,collision,,3.930747166362014,3.9319508852016583,3.9330454318160775,0.2068965517241379,0.16776626797600372,0.0,0.8620689655172413
R07,late_high_throttle_012,feedback_constrained,late_high_throttle,False,True,goal,10.94,12.73251884457078,12.575162404844036,14.815694488388,0.8636363636363636,0.08151823082940741,0.0,0.09090909090909091
R07,late_high_throttle_012,feedback_hypothetical,late_high_throttle,True,False,collision,,4.678212464504157,4.678421117878138,4.679091615573472,0.16129032258064513,0.12519423749682054,0.0,0.8387096774193549
R07,late_high_throttle_012,open_constrained,late_high_throttle,False,False,timeout,,1.1081645114567324,1.04608572900311,48.70097253831717,0.9375,0.025085453637693413,0.0,0.045
R07,late_high_throttle_012,open_hypothetical,late_high_throttle,False,False,timeout,,-0.8435797394056843,-1.3037401478133894,49.585587915499104,0.9125,0.03534836436858807,0.0,0.0925
R07,late_high_throttle_013,feedback_constrained,late_high_throttle,False,True,goal,10.94,13.043513257127302,12.913353715448402,14.971092440711105,0.8818181818181818,0.07322501235452678,0.0,0.08181818181818182
R07,late_high_throttle_013,feedback_hypothetical,late_high_throttle,False,True,goal,11.98,13.084867220510901,12.91758868616656,15.92985013930408,0.85,0.09718913046812129,0.0,0.13333333333333333
R07,late_high_throttle_013,open_constrained,late_high_throttle,False,False,timeout,,1.2861827705368656,1.2830182349282158,49.20030849697933,0.955,0.019434807044007973,0.0,0.0325
R07,late_high_throttle_013,open_hypothetical,late_high_throttle,False,False,timeout,,1.3289678981964546,1.314125066599825,49.47530882300864,0.935,0.023811038870820193,0.0,0.04
R07,late_high_throttle_014,feedback_constrained,late_high_throttle,False,True,goal,11.700000000000001,14.514302898933998,14.390717575310676,16.134770299955836,0.905982905982906,0.06555699284445676,0.0,0.06837606837606838
R07,late_high_throttle_014,feedback_hypothetical,late_high_throttle,False,True,goal,14.34,14.624372724022464,14.407011580872057,18.62702011066531,0.8472222222222222,0.11289564376126598,0.0,0.25
R07,late_high_throttle_014,open_constrained,late_high_throttle,False,False,timeout,,1.3054628047689167,1.2965394293002817,49.00744070195473,0.96,0.0196790532432157,0.0,0.04
R07,late_high_throttle_014,open_hypothetical,late_high_throttle,False,False,timeout,,1.388754276088143,1.3887384706602006,49.21228137803541,0.9375,0.026487667973758868,0.0,0.06
R07,late_high_throttle_015,feedback_constrained,late_high_throttle,False,True,goal,11.54,13.044956078958295,12.87939479314366,15.162675688575385,0.8793103448275862,0.08562092212164943,0.0,0.08620689655172414
R07,late_high_throttle_015,feedback_hypothetical,late_high_throttle,False,True,goal,13.1,13.085931707054483,12.883576130798936,16.409667666814947,0.8396946564885497,0.11429009704443656,0.0,0.2748091603053435
R07,late_high_throttle_015,open_constrained,late_high_throttle,False,False,timeout,,-0.7761451513411419,-0.7836010903532422,47.52222207367393,0.9525,0.020079483578499015,0.0,0.035
R07,late_high_throttle_015,open_hypothetical,late_high_throttle,False,False,timeout,,11.670795047023276,9.10978041972993,47.9519680400899,0.8875,0.048028234048257075,0.0,0.11
R07,late_high_throttle_016,feedback_constrained,late_high_throttle,False,True,goal,11.24,11.757125477532272,11.575295516197027,14.186032200169734,0.8849557522123894,0.09904563730285776,0.0,0.2920353982300885
R07,late_high_throttle_016,feedback_hypothetical,late_high_throttle,False,True,goal,13.32,11.797780185787238,11.567495490831877,16.263010736194524,0.8283582089552239,0.13709972993436756,0.0,0.27611940298507465
R07,late_high_throttle_016,open_constrained,late_high_throttle,False,False,timeout,,11.659870237659725,11.342837144740216,51.049130244560686,0.83,0.06408848642064101,0.0,0.1525
R07,late_high_throttle_016,open_hypothetical,late_high_throttle,False,False,timeout,,-1.1769370500341125,-3.8137655973584454,48.159045429080564,0.915,0.036373846655625,0.0,0.0925
R07,late_high_throttle_017,feedback_constrained,late_high_throttle,False,True,goal,11.72,14.1766638370123,14.02366493219085,16.01381604803223,0.9067796610169492,0.06585174146549237,0.0,0.06779661016949153
R07,late_high_throttle_017,feedback_hypothetical,late_high_throttle,False,True,goal,13.660000000000002,14.234247987646352,14.021439831224544,17.753930831839604,0.8540145985401459,0.10733334611496165,0.0,0.1897810218978102
R07,late_high_throttle_017,open_constrained,late_high_throttle,False,False,timeout,,0.8571727741292925,0.8514966128181687,48.73618325169163,0.9425,0.02338732937490457,0.0,0.035
R07,late_high_throttle_017,open_hypothetical,late_high_throttle,False,False,timeout,,0.8549912235362296,0.8527110789032939,48.74288092383608,0.915,0.030683099178351624,0.0,0.07
R07,late_high_throttle_018,feedback_constrained,late_high_throttle,False,True,goal,10.200000000000001,13.298959173914007,13.165953771562169,14.640537705649596,0.803921568627451,0.07840024571756408,0.0,0.0784313725490196
R07,late_high_throttle_018,feedback_hypothetical,late_high_throttle,False,True,goal,10.780000000000001,13.301281906259016,13.157995928028281,15.077292677633238,0.8703703703703703,0.0768845622656057,0.0,0.09259259259259259
R07,late_high_throttle_018,open_constrained,late_high_throttle,False,False,timeout,,3.4657279432848065,3.466633941245382,50.52332237958038,0.9575,0.01630721399586904,0.0,0.025
R07,late_high_throttle_018,open_hypothetical,late_high_throttle,False,False,timeout,,6.432498223221715,4.728639434892504,51.14172428489417,0.7025,0.11397367847952855,0.0,0.3475
R07,late_high_throttle_019,feedback_constrained,late_high_throttle,False,True,goal,12.96,14.36195906356086,14.209731783687547,16.982986167905427,0.8846153846153846,0.08100315351343522,0.0,0.08461538461538462
R07,late_high_throttle_019,feedback_hypothetical,late_high_throttle,False,True,goal,13.0,14.402179188272173,14.20725038358574,17.016126666967118,0.823076923076923,0.0927547142670812,0.0,0.1076923076923077
R07,late_high_throttle_019,open_constrained,late_high_throttle,False,False,timeout,,0.425810722708456,0.40800235491198755,48.242787984143405,0.9625,0.016867170836474665,0.0,0.0325
R07,late_high_throttle_019,open_hypothetical,late_high_throttle,False,False,timeout,,0.4405591944549343,0.4074715127290638,48.2840280665826,0.9475,0.020209317676373843,0.0,0.0425
R07,static_000,feedback_constrained,static,False,True,goal,19.36,17.05929868813651,16.984176760368864,18.281794656621358,0.9020618556701031,0.06546664552247088,0.0,0.08247422680412371
R07,static_000,feedback_hypothetical,static,True,False,collision,,9.256534021669822,9.25943194358549,9.269429741790118,0.6086956521739131,0.11235466578681698,0.0,0.44565217391304346
R07,static_000,open_constrained,static,False,False,timeout,,0.6174183382606167,-0.18282458605087015,35.63330552355416,0.9925,0.003387911098492802,0.0,0.0075
R07,static_000,open_hypothetical,static,False,False,timeout,,3.488465994706469,2.289287795900261,35.80260705741562,0.9825,0.004959980187869258,0.0,0.0175
R07,static_001,feedback_constrained,static,False,True,goal,19.86,18.097638088535774,18.023805244228654,19.436631041031095,0.9195979899497487,0.0614170694717605,0.0,0.06532663316582915
R07,static_001,feedback_hypothetical,static,False,True,goal,22.88,18.3657520643046,18.038310879974432,21.94076303759756,0.8296943231441047,0.10595018039788055,0.0,0.27510917030567683
R07,static_001,open_constrained,static,False,False,timeout,,4.863948519454026,3.596111553685766,37.200780355838646,0.9875,0.004449142407906338,0.0,0.0125
R07,static_001,open_hypothetical,static,False,False,timeout,,4.653117247466237,3.465050320833317,37.16374904782493,0.9875,0.004653542120095039,0.0,0.0125
R07,static_002,feedback_constrained,static,False,True,goal,17.96,17.113864154778348,17.037236469527766,18.450711090727193,0.8944444444444445,0.06743543366516687,0.0,0.07777777777777778
R07,static_002,feedback_hypothetical,static,True,False,collision,,9.047897867791898,9.048713984657054,9.050173158467151,0.6097560975609756,0.093989728045935,0.0,0.3902439024390244
R07,static_002,open_constrained,static,False,False,timeout,,1.8952648522629048,1.8893918926996598,38.3744812837012,0.9575,0.017610218494128013,0.0,0.0325
R07,static_002,open_hypothetical,static,False,False,timeout,,5.829466051187732,5.831180815878433,38.00045841372976,0.78,0.09441004006892398,0.0,0.23
R07,static_003,feedback_constrained,static,False,True,goal,17.98,16.9030968067367,16.847734738359158,17.88067841569627,0.9111111111111111,0.06078950872127667,0.0,0.06111111111111111
R07,static_003,feedback_hypothetical,static,True,False,collision,,9.0824216729366,9.078946157615052,9.0925065263722,0.6511627906976745,0.09346103679629181,0.0,0.43023255813953487
R07,static_003,open_constrained,static,False,False,timeout,,2.042837646790792,1.6200466669892393,37.123346343109915,0.9675,0.012862067929152145,0.0,0.0325
R07,static_003,open_hypothetical,static,False,False,timeout,,2.8877463298873325,2.17506347113234,37.18822806932346,0.9275,0.02549257801267888,0.0,0.0675
R07,static_004,feedback_constrained,static,False,True,goal,20.62,18.079845885363365,17.98872930274749,19.579513184259465,0.8985507246376812,0.07298856153328162,0.0,0.07246376811594203
R07,static_004,feedback_hypothetical,static,True,False,collision,,10.082480795736295,10.084478587386458,10.094862801842336,0.7425742574257426,0.06147109288619548,0.0,0.33663366336633666
R07,static_004,open_constrained,static,False,False,timeout,,3.7502323864403175,2.9780238256194558,36.649531464246095,0.9775,0.007644711360087917,0.0,0.0175
R07,static_004,open_hypothetical,static,False,False,timeout,,3.8344966079105403,3.0438431464115254,36.66403384025887,0.9775,0.007208379047089335,0.0,0.02
R07,static_005,feedback_constrained,static,False,True,goal,21.16,18.16320093126277,18.11942377562658,19.115149388051385,0.8820754716981132,0.06717756025130109,0.0,0.08962264150943396
R07,static_005,feedback_hypothetical,static,True,False,collision,,10.517009562983237,10.517226352247365,10.520817357566948,0.6605504587155964,0.08387780564677112,0.0,0.3944954128440367
R07,static_005,open_constrained,static,False,False,timeout,,5.45162470872001,4.022726045474963,34.23582007245562,0.985,0.00613926077417255,0.0,0.015
R07,static_005,open_hypothetical,static,False,False,timeout,,6.260485152449897,4.772141294333059,34.35120819014877,0.98,0.004392366628839287,0.0,0.02
R07,static_006,feedback_constrained,static,False,True,goal,19.18,15.952157241650664,15.892970695501939,16.90854771677911,0.859375,0.08278847086508759,0.0,0.10416666666666667
R07,static_006,feedback_hypothetical,static,True,False,collision,,8.08936597321165,8.090165767191818,8.095494077399538,0.632183908045977,0.09863091870532006,0.0,0.45977011494252873
R07,static_006,open_constrained,static,False,False,timeout,,5.928680752456643,4.236793675583321,33.573293806358215,0.9775,0.007855805373197834,0.0,0.02
R07,static_006,open_hypothetical,static,False,False,timeout,,6.156198413768453,4.657780875227655,33.588968037422056,0.97,0.009559571096360606,0.0,0.0275
R07,static_007,feedback_constrained,static,False,True,goal,15.08,14.640421649004757,14.585497807716,15.877040322984657,0.880794701986755,0.07748528271714886,0.0,0.08609271523178808
R07,static_007,feedback_hypothetical,static,False,True,goal,15.780000000000001,14.850521581065701,14.571792030730286,16.54476134769319,0.7848101265822784,0.12959909036080944,0.0,0.33544303797468356
R07,static_007,open_constrained,static,False,False,timeout,,2.278307392517319,2.2455939712613375,38.822622848135815,0.9525,0.019799424174168818,0.0,0.0375
R07,static_007,open_hypothetical,static,False,False,timeout,,8.4906021515851,3.968774241336856,40.4713152022521,0.8625,0.042729891618424574,0.0,0.15
R07,static_008,feedback_constrained,static,False,True,goal,17.200000000000003,15.908356987473473,15.830930840026078,17.26321444536785,0.877906976744186,0.07509504786834438,0.0,0.09302325581395349
R07,static_008,feedback_hypothetical,static,True,False,collision,,7.817209363140776,7.81719148120583,7.824892291404744,0.64,0.11328696383747575,0.0,0.49333333333333335
R07,static_008,open_constrained,static,False,False,timeout,,1.4056143375411558,1.3925177700837104,38.21425857841991,0.9775,0.008474596589527518,0.0,0.015
R07,static_008,open_hypothetical,static,False,False,timeout,,6.225812242596719,1.5683808945811801,39.05126145826469,0.8875,0.04521817329920315,0.0,0.12
R07,static_009,feedback_constrained,static,False,True,goal,17.96,14.84312637428598,14.801368244297342,15.426975507281602,0.8,0.11201552778082018,0.0,0.15
R07,static_009,feedback_hypothetical,static,True,False,collision,,7.1361593792681575,7.134767110508049,7.139115262485884,0.6666666666666667,0.10894244722659992,0.0,0.4691358024691358
R07,static_009,open_constrained,static,False,False,timeout,,4.070508174483324,2.3510894681178556,32.34859199211181,0.9725,0.012964838831659142,0.0,0.0275
R07,static_009,open_hypothetical,static,False,False,timeout,,6.621948956285672,5.248902538932384,32.52804693420849,0.9075,0.030592651416421365,0.0,0.08
R07,static_010,feedback_constrained,static,False,True,goal,18.3,18.24837213633443,18.14872725298356,19.8334618589442,0.912568306010929,0.06486558691302909,0.0,0.06557377049180328
R07,static_010,feedback_hypothetical,static,True,False,collision,,10.332853069869367,10.335141431193296,10.33670179386266,0.6111111111111112,0.08740814798299362,0.0,0.4111111111111111
R07,static_010,open_constrained,static,False,False,timeout,,4.898049433283892,4.894212207785175,40.92720174518257,0.9925,0.0020355378464710066,0.0,0.005
R07,static_010,open_hypothetical,static,False,False,timeout,,4.922130161030746,4.91424879676641,40.95974682287583,0.9925,0.0011969302702956764,0.0,0.0025
R07,static_011,feedback_constrained,static,False,True,goal,18.42,17.34900048324552,17.256900109918444,18.80750006718484,0.8918918918918919,0.07651826234762178,0.0,0.0918918918918919
R07,static_011,feedback_hypothetical,static,False,True,goal,22.02,17.51813798901293,17.26662199654715,21.480382464866228,0.8190045248868778,0.11900765782815795,0.0,0.248868778280543
