stage,variant,case,family,collision,goal_reached,mission_outcome,observed_duration_s,minimum_true_hull_clearance_m,north_progress_m,budget_unknown_fraction,mean_integration_steps
R08_feedback,u2_first_b2000000,crossing_016,crossing,False,True,goal,22.68,1.3401139310327088,17.927758734613917,0.0,1989.8325991189427
R08_feedback,u2_first_b2048,crossing_016,crossing,False,True,goal,15.38,0.21103483281107271,17.468194684254215,0.35714285714285715,863.5844155844156
R08_feedback,u2_first_b512,crossing_016,crossing,False,True,goal,15.34,0.20219349728206637,17.47518450758646,0.4155844155844156,268.3636363636364
R08_feedback,u4_first_b2048,crossing_016,crossing,True,False,collision,10.46,-0.007312056765597208,11.662445800348786,0.38095238095238093,1084.7047619047619
R08_feedback,u4_first_b512,crossing_016,crossing,False,True,goal,15.34,0.21580352500752953,17.465664410012014,0.4025974025974026,262.5584415584416
R08_feedback,u2_first_b2000000,crossing_017,crossing,False,True,goal,20.86,1.4374712218962107,16.323562806511546,0.0,2041.77990430622
R08_feedback,u2_first_b2048,crossing_017,crossing,False,True,goal,14.58,0.6428800463855375,16.13903489531526,0.2602739726027397,699.1780821917808
R08_feedback,u2_first_b512,crossing_017,crossing,False,True,goal,15.1,0.32730257148663267,16.399366230281668,0.304635761589404,216.19205298013244
R08_feedback,u4_first_b2048,crossing_017,crossing,False,True,goal,18.200000000000003,0.905149328315705,16.292801263823335,0.17032967032967034,623.7747252747253
R08_feedback,u4_first_b512,crossing_017,crossing,False,True,goal,14.4,0.3460266262510301,16.17594272616378,0.2986111111111111,217.32638888888889
R08_feedback,u2_first_b2000000,crossing_018,crossing,False,True,goal,32.88,1.3368534391464109,15.895490172273318,0.0,1592.6231003039513
R08_feedback,u2_first_b2048,crossing_018,crossing,True,False,collision,6.16,-0.018219235352653684,7.075683533666844,0.45161290322580644,1158.3709677419354
R08_feedback,u2_first_b512,crossing_018,crossing,True,False,collision,6.12,-0.016539200912873864,7.111674498530411,0.5967741935483871,354.14516129032256
R08_feedback,u4_first_b2048,crossing_018,crossing,True,False,collision,7.880000000000001,-0.007172759468713985,7.728237597195652,0.27848101265822783,927.1012658227849
R08_feedback,u4_first_b512,crossing_018,crossing,True,False,collision,6.12,-0.024516483267566946,7.114391557969928,0.5483870967741935,339.758064516129
R08_feedback,u2_first_b2000000,crossing_019,crossing,False,True,goal,23.38,1.4189095700315244,15.403324087956783,0.0,2313.128205128205
R08_feedback,u2_first_b2048,crossing_019,crossing,True,False,collision,8.760000000000002,-0.001062317902632448,9.007453448371301,0.48863636363636365,1201.6022727272727
R08_feedback,u2_first_b512,crossing_019,crossing,True,False,collision,8.82,-0.015609722558420525,9.062007394932087,0.5730337078651685,355.1011235955056
R08_feedback,u4_first_b2048,crossing_019,crossing,False,True,goal,14.42,0.049391888964863795,14.885106413376583,0.23448275862068965,691.1724137931035
R08_feedback,u4_first_b512,crossing_019,crossing,True,False,collision,8.82,-0.008238704567029687,9.07611941016025,0.5393258426966292,345.4831460674157
R08_feedback,u2_first_b2000000,late_high_throttle_000,late_high_throttle,False,True,goal,10.46,1.2123045319473873,13.998571540627182,0.0,445.77142857142854
R08_feedback,u2_first_b2048,late_high_throttle_000,late_high_throttle,False,True,goal,12.34,0.3456266695631387,14.25576876743227,0.08870967741935484,336.4274193548387
R08_feedback,u2_first_b512,late_high_throttle_000,late_high_throttle,True,False,collision,3.66,-0.02714291642154054,5.9656678573261255,0.5405405405405406,332.1081081081081
R08_feedback,u4_first_b2048,late_high_throttle_000,late_high_throttle,False,True,goal,11.56,1.163513251490827,14.02288171379425,0.034482758620689655,386.4051724137931
R08_feedback,u4_first_b512,late_high_throttle_000,late_high_throttle,True,False,collision,3.66,-0.025995765027762352,5.97245212576054,0.4864864864864865,312.43243243243245
R08_feedback,u2_first_b2000000,late_high_throttle_001,late_high_throttle,False,True,goal,11.08,1.3580592008586618,12.447261459654392,0.0,498.8378378378378
R08_feedback,u2_first_b2048,late_high_throttle_001,late_high_throttle,True,False,collision,3.02,-0.002055295029402937,4.655928311866591,0.3548387096774194,1149.483870967742
R08_feedback,u2_first_b512,late_high_throttle_001,late_high_throttle,True,False,collision,3.04,-0.028879182976871642,4.672424252002379,0.6129032258064516,369.0967741935484
R08_feedback,u4_first_b2048,late_high_throttle_001,late_high_throttle,False,True,goal,11.8,0.9087317380977868,12.4692318823769,0.025423728813559324,367.8220338983051
R08_feedback,u4_first_b512,late_high_throttle_001,late_high_throttle,True,False,collision,3.02,-0.0014325754122733736,4.6490812580610745,0.5483870967741935,350.4516129032258
R08_feedback,u2_first_b2000000,late_high_throttle_002,late_high_throttle,False,True,goal,10.200000000000001,1.2348250819458724,12.55960922845604,0.0,511.2156862745098
R08_feedback,u2_first_b2048,late_high_throttle_002,late_high_throttle,True,False,collision,3.16,-0.027047731350715032,4.748055561029773,0.34375,1130.40625
R08_feedback,u2_first_b512,late_high_throttle_002,late_high_throttle,True,False,collision,3.14,-0.0028606100850210314,4.690349042067252,0.59375,365.59375
R08_feedback,u4_first_b2048,late_high_throttle_002,late_high_throttle,False,True,goal,11.44,0.9030264355752815,12.632628083974463,0.034782608695652174,376.95652173913044
R08_feedback,u4_first_b512,late_high_throttle_002,late_high_throttle,True,False,collision,3.14,-0.00024223554761693133,4.725838340565311,0.53125,346.65625
R08_feedback,u2_first_b2000000,late_high_throttle_003,late_high_throttle,False,True,goal,11.44,1.348213487757083,12.86597178096726,0.0,496.9217391304348
R08_feedback,u2_first_b2048,late_high_throttle_003,late_high_throttle,True,False,collision,3.3600000000000003,-0.00973050110778595,4.79854210115898,0.3235294117647059,1088.6470588235295
R08_feedback,u2_first_b512,late_high_throttle_003,late_high_throttle,True,False,collision,3.4600000000000004,-0.008516773616854323,4.823760781816514,0.6,353.65714285714284
R08_feedback,u4_first_b2048,late_high_throttle_003,late_high_throttle,False,True,goal,11.9,0.9572887072759871,12.917725562616276,0.03361344537815126,397.11764705882354
R08_feedback,u4_first_b512,late_high_throttle_003,late_high_throttle,True,False,collision,3.4200000000000004,-0.016476036314005515,4.783864500495449,0.5428571428571428,329.8857142857143
R08_feedback,u2_first_b2000000,late_high_throttle_004,late_high_throttle,False,True,goal,11.32,0.9015911321509158,11.730089190483383,0.0,587.0175438596491
R08_feedback,u2_first_b2048,late_high_throttle_004,late_high_throttle,True,False,collision,2.6,-0.002165885042685667,3.841387995152509,0.3076923076923077,1179.4615384615386
R08_feedback,u2_first_b512,late_high_throttle_004,late_high_throttle,True,False,collision,2.6,-0.002165885042685667,3.841387995152509,0.6538461538461539,390.15384615384613
R08_feedback,u4_first_b2048,late_high_throttle_004,late_high_throttle,False,True,goal,11.96,0.6530001122939981,11.789931711326018,0.016666666666666666,327.875
R08_feedback,u4_first_b512,late_high_throttle_004,late_high_throttle,True,False,collision,2.6,-0.002992408587358164,3.841933942091095,0.5769230769230769,361.15384615384613
R08_feedback,u2_first_b2000000,late_high_throttle_005,late_high_throttle,False,True,goal,11.3,1.2351079079267508,13.849069628636176,0.0,621.0796460176991
R08_feedback,u2_first_b2048,late_high_throttle_005,late_high_throttle,True,False,collision,4.12,-0.02605850079457872,5.946826904417389,0.38095238095238093,1070.142857142857
R08_feedback,u2_first_b512,late_high_throttle_005,late_high_throttle,True,False,collision,4.12,-0.016756786808308388,5.9134541406370325,0.5714285714285714,337.6190476190476
R08_feedback,u4_first_b2048,late_high_throttle_005,late_high_throttle,False,True,goal,12.34,0.8824219084095313,13.91539223116913,0.056451612903225805,472.258064516129
R08_feedback,u4_first_b512,late_high_throttle_005,late_high_throttle,True,False,collision,4.12,-0.026512908892305176,5.91804698438491,0.5238095238095238,318.26190476190476
R08_feedback,u2_first_b2000000,late_high_throttle_006,late_high_throttle,False,True,goal,10.680000000000001,1.3580504472074093,13.414582365024312,0.0,475.23364485981307
R08_feedback,u2_first_b2048,late_high_throttle_006,late_high_throttle,True,False,collision,3.8400000000000003,-0.006976611217771156,5.6521353226225495,0.28205128205128205,1063.1538461538462
R08_feedback,u2_first_b512,late_high_throttle_006,late_high_throttle,True,False,collision,3.8200000000000003,-0.012164586855841986,5.6301657565940335,0.5897435897435898,350.38461538461536
R08_feedback,u4_first_b2048,late_high_throttle_006,late_high_throttle,False,True,goal,12.04,0.969442366829114,13.49580179490294,0.04132231404958678,404.25619834710744
R08_feedback,u4_first_b512,late_high_throttle_006,late_high_throttle,True,False,collision,3.8200000000000003,-0.0181928848543792,5.636838735409981,0.5384615384615384,330.6923076923077
R08_feedback,u2_first_b2000000,late_high_throttle_007,late_high_throttle,False,True,goal,11.84,1.336218906920204,13.480048838995234,0.0,508.781512605042
R08_feedback,u2_first_b2048,late_high_throttle_007,late_high_throttle,True,False,collision,3.56,-0.021492526322330896,5.620727134532158,0.3611111111111111,1180.0277777777778
R08_feedback,u2_first_b512,late_high_throttle_007,late_high_throttle,True,False,collision,3.54,-0.013760966945320252,5.592012922967456,0.6388888888888888,374.5
R08_feedback,u4_first_b2048,late_high_throttle_007,late_high_throttle,False,True,goal,11.48,0.8784262476848089,13.496905249968352,0.06956521739130435,473.6434782608696
R08_feedback,u4_first_b512,late_high_throttle_007,late_high_throttle,True,False,collision,3.54,-0.020017084157287313,5.59733216124007,0.5833333333333334,354.30555555555554
R08_feedback,u2_first_b2000000,late_high_throttle_008,late_high_throttle,False,True,goal,11.42,1.3183654025826155,13.806210258118654,0.0,466.4260869565217
R08_feedback,u2_first_b2048,late_high_throttle_008,late_high_throttle,True,False,collision,3.8000000000000003,-0.015429731917143141,5.945702204477975,0.3157894736842105,979.5263157894736
R08_feedback,u2_first_b512,late_high_throttle_008,late_high_throttle,True,False,collision,3.8000000000000003,-0.023875504817385096,5.933208996831503,0.5263157894736842,320.86842105263156
R08_feedback,u4_first_b2048,late_high_throttle_008,late_high_throttle,False,True,goal,11.860000000000001,1.1431303748341584,13.816901411437108,0.01680672268907563,275.93277310924367
R08_feedback,u4_first_b512,late_high_throttle_008,late_high_throttle,True,False,collision,3.8000000000000003,-0.025456586184669727,5.943076226261871,0.4473684210526316,300.4736842105263
R08_feedback,u2_first_b2000000,late_high_throttle_009,late_high_throttle,False,True,goal,11.08,1.3855720113963397,13.940199079698326,0.0,456.85585585585585
R08_feedback,u2_first_b2048,late_high_throttle_009,late_high_throttle,True,False,collision,4.0,-0.002864255988790254,6.326614086483367,0.25,891.95
R08_feedback,u2_first_b512,late_high_throttle_009,late_high_throttle,True,False,collision,3.7,-0.005170193419424374,5.985898503558993,0.5405405405405406,320.72972972972974
R08_feedback,u4_first_b2048,late_high_throttle_009,late_high_throttle,False,True,goal,11.4,1.2140443116048591,13.984557125083791,0.02631578947368421,344.2719298245614
R08_feedback,u4_first_b512,late_high_throttle_009,late_high_throttle,True,False,collision,3.7,-0.0049398525210659905,5.987555197644081,0.4864864864864865,311.1081081081081
R08_feedback,u2_first_b2000000,late_high_throttle_010,late_high_throttle,False,True,goal,12.34,1.3359713710036671,14.428982070378641,0.0,414.76612903225805
R08_feedback,u2_first_b2048,late_high_throttle_010,late_high_throttle,True,False,collision,4.56,-0.02127016753028166,6.507770247869799,0.30434782608695654,983.3695652173913
R08_feedback,u2_first_b512,late_high_throttle_010,late_high_throttle,True,False,collision,4.56,-0.02300876761754067,6.507301846230841,0.5217391304347826,319.7173913043478
R08_feedback,u4_first_b2048,late_high_throttle_010,late_high_throttle,False,True,goal,13.34,0.8706089134130248,14.501937461971053,0.05223880597014925,447.589552238806
R08_feedback,u4_first_b512,late_high_throttle_010,late_high_throttle,True,False,collision,4.56,-0.021015654265499006,6.507029338205672,0.4782608695652174,303.32608695652175
R08_feedback,u2_first_b2000000,late_high_throttle_011,late_high_throttle,False,True,goal,10.4,1.3688499295879941,12.288537813904785,0.0,519.3557692307693
R08_feedback,u2_first_b2048,late_high_throttle_011,late_high_throttle,True,False,collision,2.9200000000000004,-0.018155404001234388,4.42712800882044,0.36666666666666664,1212.3333333333333
R08_feedback,u2_first_b512,late_high_throttle_011,late_high_throttle,True,False,collision,2.9200000000000004,-0.007946074428366368,4.416607395021126,0.6666666666666666,382.26666666666665
R08_feedback,u4_first_b2048,late_high_throttle_011,late_high_throttle,False,True,goal,10.5,0.9827373110056593,12.308311393609367,0.0380952380952381,482.1904761904762
R08_feedback,u4_first_b512,late_high_throttle_011,late_high_throttle,True,False,collision,2.9200000000000004,-0.010161677471050012,4.4202621214637805,0.6,369.93333333333334
R08_feedback,u2_first_b2000000,late_high_throttle_012,late_high_throttle,False,True,goal,10.72,1.264401522675791,13.08277979751966,0.0,583.0555555555555
R08_feedback,u2_first_b2048,late_high_throttle_012,late_high_throttle,True,False,collision,3.7800000000000002,-0.007561028856211127,5.296369315820599,0.3684210526315789,1216.8947368421052
R08_feedback,u2_first_b512,late_high_throttle_012,late_high_throttle,True,False,collision,3.8400000000000003,-0.016303268426446582,5.323175230250254,0.6153846153846154,359.3076923076923
R08_feedback,u4_first_b2048,late_high_throttle_012,late_high_throttle,False,True,goal,13.14,0.8014750452738543,13.109712364930608,0.06818181818181818,399.75
R08_feedback,u4_first_b512,late_high_throttle_012,late_high_throttle,True,False,collision,3.8000000000000003,-0.012267889471633264,5.278764401253611,0.5789473684210527,346.44736842105266
R08_feedback,u2_first_b2000000,late_high_throttle_013,late_high_throttle,False,True,goal,12.34,1.3616707249615354,14.519867867909305,0.0,396.31451612903226
R08_feedback,u2_first_b2048,late_high_throttle_013,late_high_throttle,True,False,collision,4.44,-0.015624059681098479,6.683710445525405,0.28888888888888886,887.9555555555555
R08_feedback,u2_first_b512,late_high_throttle_013,late_high_throttle,True,False,collision,4.44,-0.015787942562972224,6.683750388318508,0.4888888888888889,291.6
R08_feedback,u4_first_b2048,late_high_throttle_013,late_high_throttle,False,True,goal,14.08,0.6541008056587008,14.597045753807674,0.0425531914893617,298.79432624113474
R08_feedback,u4_first_b512,late_high_throttle_013,late_high_throttle,True,False,collision,4.44,-0.015678671711306102,6.683718171794806,0.4222222222222222,277.2
R08_feedback,u2_first_b2000000,late_high_throttle_014,late_high_throttle,False,True,goal,11.84,1.3360144842695574,14.405149073446943,0.0,448.34453781512605
R08_feedback,u2_first_b2048,late_high_throttle_014,late_high_throttle,True,False,collision,4.140000000000001,-0.008649208457876867,6.337167045411154,0.23809523809523808,887.6904761904761
R08_feedback,u2_first_b512,late_high_throttle_014,late_high_throttle,True,False,collision,4.140000000000001,-0.02264384708055933,6.337302187169135,0.47619047619047616,296.07142857142856
R08_feedback,u4_first_b2048,late_high_throttle_014,late_high_throttle,False,True,goal,12.54,0.8100036183989631,14.474029051379016,0.03968253968253968,331.515873015873
R08_feedback,u4_first_b512,late_high_throttle_014,late_high_throttle,True,False,collision,4.140000000000001,-0.01944748128748608,6.338026784768261,0.42857142857142855,278.1190476190476
R08_feedback,u2_first_b2000000,late_high_throttle_015,late_high_throttle,False,True,goal,12.52,1.3772457928805337,14.202352365449784,0.0,376.13492063492066
R08_feedback,u2_first_b2048,late_high_throttle_015,late_high_throttle,True,False,collision,4.16,-0.001364194513143624,6.172543664030707,0.2619047619047619,891.0238095238095
R08_feedback,u2_first_b512,late_high_throttle_015,late_high_throttle,True,False,collision,4.16,-0.0013977806911916746,6.172567398044788,0.47619047619047616,297.2142857142857
R08_feedback,u4_first_b2048,late_high_throttle_015,late_high_throttle,False,True,goal,12.88,1.0840762970700617,14.231405591718282,0.03875968992248062,403.14728682170545
R08_feedback,u4_first_b512,late_high_throttle_015,late_high_throttle,True,False,collision,4.16,-0.0015414396933598473,6.172554645647328,0.42857142857142855,279.26190476190476
R08_feedback,u2_first_b2000000,late_high_throttle_016,late_high_throttle,False,True,goal,10.680000000000001,1.3276553039845247,12.867200541554999,0.0,475.39252336448595
R08_feedback,u2_first_b2048,late_high_throttle_016,late_high_throttle,False,True,goal,12.9,0.4376160739304208,13.092977063858505,0.08527131782945736,361.7906976744186
R08_feedback,u2_first_b512,late_high_throttle_016,late_high_throttle,True,False,collision,3.22,-0.017633559292201673,5.027654094967129,0.6363636363636364,363.3636363636364
R08_feedback,u4_first_b2048,late_high_throttle_016,late_high_throttle,False,True,goal,11.260000000000002,1.1513183117869685,12.918745646356614,0.02654867256637168,352.8053097345133
R08_feedback,u4_first_b512,late_high_throttle_016,late_high_throttle,True,False,collision,3.22,-0.017583108657698077,5.027603236167393,0.5454545454545454,343.72727272727275
R08_feedback,u2_first_b2000000,late_high_throttle_017,late_high_throttle,False,True,goal,12.48,1.2456433697694584,13.94733450822301,0.0,575.36
R08_feedback,u2_first_b2048,late_high_throttle_017,late_high_throttle,False,True,goal,13.84,0.36300362846112477,14.128473397089193,0.10071942446043165,405.23741007194246
R08_feedback,u2_first_b512,late_high_throttle_017,late_high_throttle,True,False,collision,4.140000000000001,-0.004437941457712147,5.913203605067898,0.5476190476190477,328.45238095238096
R08_feedback,u4_first_b2048,late_high_throttle_017,late_high_throttle,False,True,goal,13.46,1.0413641041187476,13.983787318404007,0.044444444444444446,414.7185185185185
R08_feedback,u4_first_b512,late_high_throttle_017,late_high_throttle,True,False,collision,4.12,-0.012802886957287707,5.893256731075729,0.5,308.76190476190476
R08_feedback,u2_first_b2000000,late_high_throttle_018,late_high_throttle,False,True,goal,11.24,1.4159037993849133,12.62360152765587,0.0,523.2831858407079
R08_feedback,u2_first_b2048,late_high_throttle_018,late_high_throttle,True,False,collision,3.2600000000000002,-0.01596626601882123,4.8334120762585675,0.3939393939393939,1215.5454545454545
R08_feedback,u2_first_b512,late_high_throttle_018,late_high_throttle,True,False,collision,3.2600000000000002,-0.017991874085404702,4.823754226198486,0.6666666666666666,388.09090909090907
R08_feedback,u4_first_b2048,late_high_throttle_018,late_high_throttle,False,True,goal,12.0,0.9072730301664287,12.648031169668457,0.041666666666666664,402.1666666666667
R08_feedback,u4_first_b512,late_high_throttle_018,late_high_throttle,True,False,collision,3.2600000000000002,-0.01821946787723361,4.809876696392241,0.5757575757575758,368.45454545454544
R08_feedback,u2_first_b2000000,late_high_throttle_019,late_high_throttle,False,True,goal,11.72,1.2794563368203695,14.614249669813104,0.0,474.6186440677966
R08_feedback,u2_first_b2048,late_high_throttle_019,late_high_throttle,True,False,collision,4.48,-0.015810137122592716,6.718248479850786,0.28888888888888886,913.9333333333333
R08_feedback,u2_first_b512,late_high_throttle_019,late_high_throttle,True,False,collision,4.48,-0.021789719455554524,6.71236213798864,0.4888888888888889,301.6666666666667
R08_feedback,u4_first_b2048,late_high_throttle_019,late_high_throttle,False,True,goal,12.8,0.9529446047130162,14.691630061289096,0.0546875,406.578125
R08_feedback,u4_first_b512,late_high_throttle_019,late_high_throttle,True,False,collision,4.48,-0.02097902575229904,6.714761044964973,0.4444444444444444,284.9111111111111
R08_feedback,u2_first_b2000000,static_000,static,False,True,goal,17.72,1.269920548224197,16.880425238101232,0.0,462.60674157303373
R08_feedback,u2_first_b2048,static_000,static,True,False,collision,8.06,-0.0166964558783379,8.88050547981929,0.2716049382716049,725.283950617284
R08_feedback,u2_first_b512,static_000,static,True,False,collision,8.06,-0.01632410097613779,8.880478748513834,0.37037037037037035,233.65432098765433
R08_feedback,u4_first_b2048,static_000,static,False,True,goal,19.04,0.8806580756240368,16.943232314468908,0.05759162303664921,355.4554973821989
R08_feedback,u4_first_b512,static_000,static,True,False,collision,8.06,-0.014389521681606676,8.87842561688974,0.3333333333333333,223.23456790123456
R08_feedback,u2_first_b2000000,static_001,static,False,True,goal,17.02,1.2989982211712348,16.83864482303556,0.0,639.5380116959064
R08_feedback,u2_first_b2048,static_001,static,True,False,collision,8.18,-0.0066180130248717495,9.025022765410913,0.3048780487804878,829.439024390244
R08_feedback,u2_first_b512,static_001,static,True,False,collision,8.18,-0.015506666178423445,9.029000980426709,0.4268292682926829,256.6829268292683
R08_feedback,u4_first_b2048,static_001,static,False,True,goal,19.08,0.6948944487396622,16.916846015067346,0.08376963350785341,382.0523560209424
R08_feedback,u4_first_b512,static_001,static,True,False,collision,8.18,-0.010604904255756664,9.027073190398664,0.3902439024390244,248.609756097561
R08_feedback,u2_first_b2000000,static_002,static,False,True,goal,21.54,1.3552977642082726,18.29360000872761,0.0,684.6574074074074
R08_feedback,u2_first_b2048,static_002,static,True,False,collision,10.160000000000002,-0.0051010798915333,10.259195415892584,0.28431372549019607,729.4607843137255
R08_feedback,u2_first_b512,static_002,static,True,False,collision,10.160000000000002,-0.009722141094311909,10.26151126967265,0.3627450980392157,232.69607843137254
R08_feedback,u4_first_b2048,static_002,static,True,False,collision,10.160000000000002,-0.0028654561507787113,10.256657443191598,0.18627450980392157,634.5784313725491
R08_feedback,u4_first_b512,static_002,static,True,False,collision,10.160000000000002,-0.009479857870058228,10.261514738911728,0.3431372549019608,224.8921568627451
R08_feedback,u2_first_b2000000,static_003,static,False,True,goal,17.46,1.2927383106065928,15.440829522827414,0.0,605.0
R08_feedback,u2_first_b2048,static_003,static,True,False,collision,6.840000000000001,-0.009376796147862687,7.3557549703877285,0.2898550724637681,892.5217391304348
R08_feedback,u2_first_b512,static_003,static,True,False,collision,6.76,-0.012462070930363445,7.330838675016446,0.47058823529411764,284.4852941176471
R08_feedback,u4_first_b2048,static_003,static,False,True,goal,18.62,0.7834023431816528,15.466118281984347,0.06417112299465241,432.19251336898395
R08_feedback,u4_first_b512,static_003,static,True,False,collision,6.76,-0.011510205562044074,7.331583918979189,0.4411764705882353,272.9852941176471
R08_feedback,u2_first_b2000000,static_004,static,False,True,goal,17.500000000000004,1.5134027570235218,17.322315551121083,0.0,511.34285714285716
R08_feedback,u2_first_b2048,static_004,static,True,False,collision,8.04,-0.011486643146595865,9.443185348559181,0.2962962962962963,852.2716049382716
R08_feedback,u2_first_b512,static_004,static,True,False,collision,7.96,-0.014310624379837877,9.424020658836229,0.45,265.675
R08_feedback,u4_first_b2048,static_004,static,False,True,goal,18.400000000000002,0.921180982448852,17.35072456577199,0.09239130434782608,430.8097826086956
R08_feedback,u4_first_b512,static_004,static,True,False,collision,7.96,-0.012295977027585447,9.422890353824517,0.4125,257.4
R08_feedback,u2_first_b2000000,static_005,static,False,True,goal,18.36,1.239335535769617,17.317040616418367,0.0,461.89130434782606
R08_feedback,u2_first_b2048,static_005,static,True,False,collision,8.360000000000001,-0.002552955308135041,9.264280929771415,0.2261904761904762,678.0714285714286
R08_feedback,u2_first_b512,static_005,static,True,False,collision,8.360000000000001,-0.0022940017300300264,9.264187937855207,0.34523809523809523,223.11904761904762
R08_feedback,u4_first_b2048,static_005,static,False,True,goal,20.12,0.38933550896441216,17.419143466095946,0.0594059405940594,315.2821782178218
R08_feedback,u4_first_b512,static_005,static,True,False,collision,8.360000000000001,-0.002288850891729477,9.264166296205424,0.32142857142857145,213.8095238095238
R08_feedback,u2_first_b2000000,static_006,static,False,True,goal,19.740000000000002,1.3186154070324316,17.399535233068406,0.0,731.1565656565657
R08_feedback,u2_first_b2048,static_006,static,True,False,collision,9.56,-0.0012100393853430313,9.647952340844192,0.22916666666666666,649.2291666666666
R08_feedback,u2_first_b512,static_006,static,True,False,collision,9.54,-0.004152697427587282,9.646769428584914,0.3333333333333333,214.16666666666666
R08_feedback,u4_first_b2048,static_006,static,False,True,goal,22.400000000000002,0.5145005542373868,17.49403978515968,0.05357142857142857,322.82589285714283
R08_feedback,u4_first_b512,static_006,static,True,False,collision,9.54,-0.00358451449445385,9.646568606582292,0.3020833333333333,207.125
R08_feedback,u2_first_b2000000,static_007,static,False,True,goal,18.200000000000003,1.3463268207116699,17.577193793276077,0.0,538.5384615384615
R08_feedback,u2_first_b2048,static_007,static,True,False,collision,8.66,-0.021155273936126373,9.682241645490397,0.2413793103448276,686.6206896551724
R08_feedback,u2_first_b512,static_007,static,True,False,collision,8.66,-0.021627080098334805,9.68177299966436,0.3448275862068966,224.27586206896552
R08_feedback,u4_first_b2048,static_007,static,False,True,goal,19.700000000000003,0.8654885287537128,17.622150985243866,0.05583756345177665,355.8781725888325
R08_feedback,u4_first_b512,static_007,static,True,False,collision,8.66,-0.020360622809208473,9.680955133579019,0.3218390804597701,215.28735632183907
R08_feedback,u2_first_b2000000,static_008,static,False,True,goal,14.6,1.0069060275535489,15.961281753971996,0.0,565.3835616438356
R08_feedback,u2_first_b2048,static_008,static,True,False,collision,7.180000000000001,-0.0031357950882769936,8.387587474378115,0.3472222222222222,911.4861111111111
R08_feedback,u2_first_b512,static_008,static,True,False,collision,6.98,-0.01937403551026884,8.221844240889538,0.4857142857142857,286.1714285714286
R08_feedback,u4_first_b2048,static_008,static,False,True,goal,17.400000000000002,0.9375236795119513,16.051456158155396,0.08620689655172414,440.05172413793105
R08_feedback,u4_first_b512,static_008,static,True,False,collision,6.98,-0.017137799709249113,8.222134080131749,0.45714285714285713,277.6
R08_feedback,u2_first_b2000000,static_009,static,False,True,goal,19.200000000000003,1.4176719892671323,16.078221158517444,0.0,482.6354166666667
R08_feedback,u2_first_b2048,static_009,static,True,False,collision,8.06,-0.005192825598646311,8.264406950720817,0.30864197530864196,829.2222222222222
R08_feedback,u2_first_b512,static_009,static,True,False,collision,8.04,-0.0036726447201503865,8.238705944020637,0.41975308641975306,256.77777777777777
R08_feedback,u4_first_b2048,static_009,static,False,True,goal,20.04,0.9350959718183385,16.113990322039214,0.07462686567164178,426.3830845771144
R08_feedback,u4_first_b512,static_009,static,True,False,collision,8.04,-0.001093941435643675,8.239819834277942,0.3950617283950617,246.9506172839506
R08_feedback,u2_first_b2000000,static_010,static,False,True,goal,18.000000000000004,1.4574992490488852,16.623908127868503,0.0,428.0388888888889
R08_feedback,u2_first_b2048,static_010,static,True,False,collision,8.44,-0.021324929343292776,8.745019235600111,0.27058823529411763,736.2941176470588
R08_feedback,u2_first_b512,static_010,static,True,False,collision,8.4,-0.0026933545861375086,8.711418534719366,0.36904761904761907,232.67857142857142
R08_feedback,u4_first_b2048,static_010,static,False,True,goal,19.28,0.9865348533626419,16.685155517817,0.07253886010362694,370.4922279792746
R08_feedback,u4_first_b512,static_010,static,True,False,collision,8.4,-0.005809420712248992,8.713851650797954,0.34523809523809523,223.36904761904762
R08_feedback,u2_first_b2000000,static_011,static,False,True,goal,19.06,1.3610742768548412,14.701305220274364,0.0,817.2041884816754
R08_feedback,u2_first_b2048,static_011,static,True,False,collision,7.16,-0.011555693701731262,6.866545257411783,0.5,1279.7083333333333
R08_feedback,u2_first_b512,static_011,static,True,False,collision,7.08,-0.01730485138589488,6.849406436076242,0.6619718309859155,369.5492957746479
R08_feedback,u4_first_b2048,static_011,static,False,True,goal,20.36,0.6503246018491037,14.71195590913702,0.12745098039215685,467.5686274509804
R08_feedback,u4_first_b512,static_011,static,True,False,collision,7.08,-0.01733106010400065,6.849601314863369,0.6197183098591549,357.46478873239437
R08_feedback,u2_first_b2000000,static_012,static,False,True,goal,17.48,1.3680500519642247,16.124554718996105,0.0,605.6457142857142
R08_feedback,u2_first_b2048,static_012,static,True,False,collision,7.24,-0.011485215640128055,8.152661949495403,0.2602739726027397,775.1095890410959
R08_feedback,u2_first_b512,static_012,static,True,False,collision,7.180000000000001,-0.011229734631336474,8.134244106891542,0.4027777777777778,251.04166666666666
R08_feedback,u4_first_b2048,static_012,static,False,True,goal,18.779999999999998,0.6765891990112529,16.13077699758289,0.05319148936170213,373.1063829787234
R08_feedback,u4_first_b512,static_012,static,True,False,collision,7.180000000000001,-0.011158059985296176,8.134247104854758,0.375,240.18055555555554
R08_feedback,u2_first_b2000000,static_013,static,False,True,goal,19.84,1.3307922140777437,15.16419045050918,0.0,644.2814070351759
R08_feedback,u2_first_b2048,static_013,static,True,False,collision,7.92,-0.005074086365378094,7.2758201222895895,0.3375,901.1875
R08_feedback,u2_first_b512,static_013,static,True,False,collision,7.9,-0.0011368683882027053,7.257416980711816,0.45569620253164556,276.6455696202532
